timestamp,device_id,stage,pressure,flow,acoustic,pH,tds,turbidity
2026-08-18T15:55:49.506102+00:00,ESP32_Node_3,NORMAL,2.478,126.465,0.552,7.027,350.978,1.686
2026-08-18T16:15:49.506102+00:00,ESP32_Node_4,NORMAL,2.653,97.306,0.585,7.077,312.449,1.537
2026-08-18T16:24:49.506102+00:00,ESP32_Node_2,NORMAL,2.495,102.594,0.233,7.094,310.889,1.308
2026-08-18T16:50:49.506102+00:00,ESP32_Node_4,LEAK,1.985,141.682,1.845,6.954,291.736,1.985
2026-08-18T17:11:49.506102+00:00,ESP32_Node_4,NORMAL,2.46,119.174,0.602,7.116,327.504,1.572
2026-08-18T17:42:49.506102+00:00,ESP32_Node_3,LEAK,1.937,190.606,1.631,7.174,332.577,1.964
2026-08-18T17:56:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.708,133.862,0.576,8.299,361.805,1.824
2026-08-18T17:58:49.506102+00:00,ESP32_Node_2,EARLY_ANOMALY,2.575,139.959,1.101,6.951,350.274,2.933
2026-08-18T17:59:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,0.0,127.558,0.577,7.081,302.998,2.362
2026-08-18T18:04:49.506102+00:00,ESP32_Node_1,LEAK,2.03,185.993,1.386,7.172,282.143,2.014
2026-08-18T18:17:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.348,102.351,0.73,8.541,365.501,2.317
2026-08-18T18:32:49.506102+00:00,ESP32_Node_3,LEAK,1.947,182.258,1.454,6.932,331.151,2.276
2026-08-18T18:33:49.506102+00:00,ESP32_Node_4,NORMAL,2.803,125.298,0.616,7.122,315.606,1.307
2026-08-18T19:20:49.506102+00:00,ESP32_Node_1,NORMAL,2.559,108.359,0.542,7.065,327.462,2.661
2026-08-18T19:22:49.506102+00:00,ESP32_Node_4,EARLY_ANOMALY,2.503,131.195,0.946,7.185,359.063,2.539
2026-08-18T19:26:49.506102+00:00,ESP32_Node_4,NORMAL,2.585,107.876,0.539,6.96,299.215,2.236
2026-08-18T19:46:49.506102+00:00,ESP32_Node_1,NORMAL,2.745,113.46,0.54,7.158,298.693,1.486
2026-08-18T20:01:49.506102+00:00,ESP32_Node_1,NORMAL,2.57,128.402,0.637,7.075,326.071,1.48
2026-08-18T20:32:49.506102+00:00,ESP32_Node_2,SENSOR_FAULT,2.477,130.327,0.593,7.171,2000.0,1.656
2026-08-18T20:36:49.506102+00:00,ESP32_Node_1,NORMAL,2.288,122.999,0.461,7.127,291.125,1.922
2026-08-18T21:07:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.555,119.843,0.571,8.116,371.831,2.024
2026-08-18T21:55:49.506102+00:00,ESP32_Node_2,SENSOR_FAULT,2.592,119.682,0.474,7.311,2000.0,1.506
2026-08-18T22:07:49.506102+00:00,ESP32_Node_3,NORMAL,2.566,106.151,0.517,6.988,275.336,1.839
2026-08-18T22:09:49.506102+00:00,ESP32_Node_2,LEAK,1.896,166.976,1.108,7.178,266.03,1.643
2026-08-18T22:21:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.466,121.393,0.683,7.062,558.73,1.89
2026-08-18T22:28:49.506102+00:00,ESP32_Node_3,EARLY_ANOMALY,2.6,136.648,0.992,7.335,316.629,1.782
2026-08-18T22:56:49.506102+00:00,ESP32_Node_3,LEAK,1.44,182.942,1.394,7.168,370.015,2.209
2026-08-18T23:24:49.506102+00:00,ESP32_Node_4,NORMAL,2.587,120.912,0.582,7.132,303.051,1.799
2026-08-18T23:47:49.506102+00:00,ESP32_Node_3,NORMAL,2.553,112.008,0.409,7.143,321.464,1.753
2026-08-19T00:00:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.431,95.976,0.538,6.567,341.665,2.313
2026-08-19T00:15:49.506102+00:00,ESP32_Node_2,NORMAL,2.502,126.312,0.491,7.147,262.26,1.652
2026-08-19T00:35:49.506102+00:00,ESP32_Node_3,NORMAL,2.873,120.929,0.439,7.109,329.576,2.086
2026-08-19T00:43:49.506102+00:00,ESP32_Node_4,SENSOR_FAULT,5.5,118.224,0.353,7.152,305.778,1.745
2026-08-19T00:57:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.177,139.069,0.858,6.529,259.618,1.531
2026-08-19T01:03:49.506102+00:00,ESP32_Node_3,NORMAL,2.775,144.968,0.523,7.188,345.027,2.088
2026-08-19T01:08:49.506102+00:00,ESP32_Node_3,LEAK,1.762,134.364,1.092,7.03,345.766,1.352
2026-08-19T01:34:49.506102+00:00,ESP32_Node_2,NORMAL,2.634,105.231,0.577,7.046,316.412,1.273
2026-08-19T01:59:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.651,111.31,0.593,7.143,288.398,0.05
2026-08-19T02:02:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.407,105.116,0.532,7.045,299.401,6.596
2026-08-19T02:13:49.506102+00:00,ESP32_Node_3,LEAK,1.636,164.76,1.323,7.265,291.317,2.454
2026-08-19T02:15:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,1.917,131.118,1.227,7.289,291.548,2.774
2026-08-19T02:16:49.506102+00:00,ESP32_Node_4,NORMAL,2.515,103.612,0.623,7.161,300.318,1.978
2026-08-19T02:17:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.549,118.736,0.636,8.187,311.003,2.536
2026-08-19T02:59:49.506102+00:00,ESP32_Node_3,LEAK,1.815,179.337,1.372,7.186,309.452,1.781
2026-08-19T03:53:49.506102+00:00,ESP32_Node_1,NORMAL,2.761,116.71,0.65,6.978,310.394,1.339
2026-08-19T03:56:49.506102+00:00,ESP32_Node_2,NORMAL,2.43,98.294,0.459,7.147,315.954,1.638
2026-08-19T03:59:49.506102+00:00,ESP32_Node_4,EARLY_ANOMALY,2.359,135.894,0.795,6.982,358.025,2.385
2026-08-19T04:18:49.506102+00:00,ESP32_Node_4,LEAK,1.999,149.128,1.586,6.947,329.23,0.984
2026-08-19T04:21:49.506102+00:00,ESP32_Node_1,NORMAL,2.489,132.742,0.453,7.293,316.564,2.128
2026-08-19T04:32:49.506102+00:00,ESP32_Node_1,NORMAL,2.452,119.789,0.552,7.257,285.156,1.858
2026-08-19T04:59:49.506102+00:00,ESP32_Node_2,NORMAL,2.353,129.021,0.479,7.145,317.619,2.353
2026-08-19T05:26:49.506102+00:00,ESP32_Node_1,NORMAL,2.359,111.804,0.318,7.137,314.742,1.6
2026-08-19T05:35:49.506102+00:00,ESP32_Node_2,LEAK,1.704,177.255,1.645,6.934,330.17,2.01
2026-08-19T06:12:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.63,115.089,0.701,5.905,490.084,4.577
2026-08-19T06:15:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,1.949,134.806,0.766,7.264,310.486,2.008
2026-08-19T06:18:49.506102+00:00,ESP32_Node_2,LEAK,2.014,164.039,2.3,6.903,350.703,1.794
2026-08-19T06:26:49.506102+00:00,ESP32_Node_4,LEAK,1.617,166.362,1.986,7.129,322.271,2.172
2026-08-19T06:30:49.506102+00:00,ESP32_Node_2,EARLY_ANOMALY,2.293,120.482,1.22,6.923,324.368,2.74
2026-08-19T06:34:49.506102+00:00,ESP32_Node_2,NORMAL,2.78,117.965,0.687,7.119,303.346,1.41
2026-08-19T10:09:49.506102+00:00,ESP32_Node_4,LEAK,1.593,152.063,1.908,7.162,298.281,2.138
2026-08-19T10:11:49.506102+00:00,ESP32_Node_2,NORMAL,2.387,119.389,0.537,7.104,302.081,1.654
2026-08-19T10:32:49.506102+00:00,ESP32_Node_3,EARLY_ANOMALY,1.985,147.67,0.838,7.047,330.845,2.804
2026-08-19T11:01:49.506102+00:00,ESP32_Node_3,NORMAL,2.508,98.038,0.585,7.083,318.834,1.885
2026-08-19T11:24:49.506102+00:00,ESP32_Node_4,NORMAL,2.427,110.961,0.628,7.117,304.938,1.513
2026-08-19T11:40:49.506102+00:00,ESP32_Node_2,NORMAL,2.386,103.063,0.434,7.013,323.942,1.627
2026-08-19T13:29:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.236,132.077,0.581,8.146,363.879,2.369
2026-08-19T14:05:49.506102+00:00,ESP32_Node_2,NORMAL,2.678,131.626,0.651,7.342,365.136,1.647
2026-08-19T14:13:49.506102+00:00,ESP32_Node_3,NORMAL,2.589,113.14,0.574,7.04,299.538,1.234
2026-08-19T14:14:49.506102+00:00,ESP32_Node_3,NORMAL,2.1,107.394,0.619,7.065,282.445,1.214
2026-08-19T14:18:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.448,144.157,0.482,6.496,332.416,2.106
2026-08-19T14:30:49.506102+00:00,ESP32_Node_4,NORMAL,2.481,150,0.595,7.137,296.424,1.447
2026-08-19T15:10:49.506102+00:00,ESP32_Node_2,SENSOR_FAULT,2.698,106.243,0.258,7.165,294.509,40.0
2026-08-19T15:21:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.365,112.327,0.714,6.602,547.773,6.474
2026-08-19T16:00:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.296,113.373,0.745,6.558,523.803,9.61
2026-08-19T16:24:49.506102+00:00,ESP32_Node_1,LEAK,1.957,165.718,1.085,7.345,308.678,1.812
2026-08-19T16:48:49.506102+00:00,ESP32_Node_3,LEAK,1.752,183.734,1.658,6.916,307.297,1.686
2026-08-19T16:52:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.217,124.493,0.513,6.7,260.467,2.396
2026-08-19T17:32:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.751,142.767,0.333,8.525,399.478,2.56
2026-08-19T17:47:49.506102+00:00,ESP32_Node_2,EARLY_ANOMALY,2.334,126.368,0.94,7.121,280.821,2.241
2026-08-19T19:01:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.482,90,0.562,6.554,589.123,4.928
2026-08-19T19:19:49.506102+00:00,ESP32_Node_1,NORMAL,2.646,111.951,0.632,7.218,337.881,1.331
2026-08-19T19:26:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,7.0,130.438,0.4,7.156,278.853,1.623
2026-08-19T19:29:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.464,129.444,0.87,6.027,296.654,2.663
2026-08-19T19:37:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,0.0,128.901,0.875,7.347,315.429,1.749
2026-08-19T19:49:49.506102+00:00,ESP32_Node_2,NORMAL,2.623,119.103,0.498,7.084,329.869,0.985
2026-08-19T20:14:49.506102+00:00,ESP32_Node_2,NORMAL,2.452,103.802,0.457,7.252,351.917,1.031
2026-08-19T20:15:49.506102+00:00,ESP32_Node_2,LEAK,1.953,178.293,1.504,7.3,317.881,2.464
2026-08-19T20:20:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.573,114.104,0.539,7.292,378.985,4.0
2026-08-19T20:21:49.506102+00:00,ESP32_Node_4,NORMAL,2.537,123.266,0.468,7.152,327.997,1.572
2026-08-19T20:42:49.506102+00:00,ESP32_Node_2,NORMAL,2.526,118.866,0.544,7.202,300.499,1.782
2026-08-19T21:06:49.506102+00:00,ESP32_Node_1,NORMAL,2.764,101.219,0.514,6.941,284.683,1.743
2026-08-19T21:24:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.611,133.361,0.423,7.396,355.585,5.879
2026-08-19T21:29:49.506102+00:00,ESP32_Node_3,NORMAL,2.684,119.539,0.724,7.13,305.645,2.147
2026-08-19T21:49:49.506102+00:00,ESP32_Node_4,NORMAL,2.745,128.634,0.544,7.095,322.281,2.223
2026-08-19T22:06:49.506102+00:00,ESP32_Node_4,SENSOR_FAULT,5.5,121.094,0.594,7.127,309.51,1.952
2026-08-19T22:10:49.506102+00:00,ESP32_Node_4,LEAK,1.558,179.11,1.31,7.197,301.701,2.095
2026-08-19T22:20:49.506102+00:00,ESP32_Node_2,NORMAL,2.305,92.944,0.632,7.192,283.578,2.008
2026-08-19T22:54:49.506102+00:00,ESP32_Node_4,LEAK,1.839,131.954,1.486,7.052,314.826,1.407
2026-08-19T22:56:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.879,115.345,0.344,6.573,315.089,2.195
2026-08-19T23:16:49.506102+00:00,ESP32_Node_4,LEAK,1.636,201.06,1.29,6.988,313.13,2.345
2026-08-20T00:04:49.506102+00:00,ESP32_Node_4,SENSOR_FAULT,2.601,116.575,0.569,11.5,323.764,2.018
2026-08-20T00:08:49.506102+00:00,ESP32_Node_3,LEAK,1.732,179.426,1.547,7.094,342.653,2.349
2026-08-20T00:55:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.842,117.522,0.404,6.393,354.361,1.358
2026-08-20T01:26:49.506102+00:00,ESP32_Node_2,NORMAL,2.687,97.004,0.383,7.052,291.081,2.161
2026-08-20T01:54:49.506102+00:00,ESP32_Node_1,LEAK,1.637,203.286,1.599,7.041,330.413,2.7
2026-08-20T02:23:49.506102+00:00,ESP32_Node_1,LEAK,1.415,185.789,1.763,7.046,288.434,1.797
2026-08-20T02:32:49.506102+00:00,ESP32_Node_3,LEAK,2.015,155.05,1.661,7.375,315.34,2.012
2026-08-20T02:41:49.506102+00:00,ESP32_Node_3,EARLY_ANOMALY,2.331,112.006,0.989,7.301,306.083,2.835
2026-08-20T03:37:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.851,350.0,0.705,7.235,318.502,1.744
2026-08-20T03:56:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.612,90,0.445,7.069,557.186,2.631
2026-08-20T04:33:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.208,91.768,0.651,8.478,338.544,2.178
2026-08-20T04:44:49.506102+00:00,ESP32_Node_4,NORMAL,2.438,112.209,0.619,7.264,341.564,1.925
2026-08-20T04:50:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.522,107.208,0.408,7.202,313.745,7.092
2026-08-20T05:07:49.506102+00:00,ESP32_Node_1,NORMAL,2.381,129.121,0.602,7.269,333.33,1.885
2026-08-20T05:27:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.67,114.809,0.689,6.897,561.575,3.013
2026-08-20T05:32:49.506102+00:00,ESP32_Node_3,NORMAL,2.397,130.427,0.407,7.058,330.134,1.593
2026-08-20T05:59:49.506102+00:00,ESP32_Node_3,LEAK,1.508,184.431,1.431,7.117,341.87,1.573
2026-08-20T06:05:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.579,148.02,0.0,7.263,308.956,1.277
2026-08-20T07:17:49.506102+00:00,ESP32_Node_2,LEAK,1.814,162.073,1.591,6.994,339.09,1.788
2026-08-20T08:11:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.41,130.021,0.522,13.0,317.741,1.547
2026-08-20T08:20:49.506102+00:00,ESP32_Node_2,NORMAL,2.226,100.92,0.509,6.98,319.794,1.959
2026-08-20T08:41:49.506102+00:00,ESP32_Node_2,NORMAL,2.508,121.498,0.366,7.325,316.182,1.683
2026-08-20T09:01:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.505,137.067,0.659,11.5,325.484,1.291
2026-08-20T09:04:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.514,126.814,7.0,7.075,304.101,1.668
2026-08-20T10:27:49.506102+00:00,ESP32_Node_3,SENSOR_FAULT,2.809,133.896,0.447,7.141,303.474,0.0
2026-08-20T10:31:49.506102+00:00,ESP32_Node_4,EARLY_ANOMALY,1.986,126.03,0.946,7.234,360.147,1.346
2026-08-20T11:30:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.596,122.148,0.585,8.721,306.67,1.687
2026-08-20T11:37:49.506102+00:00,ESP32_Node_3,NORMAL,2.556,116.292,0.47,7.238,335.064,2.388
2026-08-20T12:36:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.798,150.615,0.392,7.956,273.906,2.336
2026-08-20T12:48:49.506102+00:00,ESP32_Node_3,LEAK,1.589,152.944,2.038,7.171,329.893,2.238
2026-08-20T14:02:49.506102+00:00,ESP32_Node_3,LEAK,1.618,161.98,1.912,7.186,295.275,2.425
2026-08-20T14:25:49.506102+00:00,ESP32_Node_3,LEAK,1.707,169.125,1.956,7.284,263.203,2.444
2026-08-20T14:30:49.506102+00:00,ESP32_Node_3,EARLY_ANOMALY,2.247,174.995,0.819,7.257,329.3,2.646
2026-08-20T15:25:49.506102+00:00,ESP32_Node_1,LEAK,1.789,129.53,1.518,7.042,301.331,1.686
2026-08-20T15:38:49.506102+00:00,ESP32_Node_2,EARLY_ANOMALY,2.583,142.997,1.198,7.394,347.829,2.236
2026-08-20T17:22:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,2.414,128.03,0.83,7.222,330.857,2.797
2026-08-20T17:33:49.506102+00:00,ESP32_Node_2,LEAK,1.763,165.504,1.29,7.061,316.44,2.171
2026-08-20T18:03:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.86,113.826,0.45,7.867,401.301,2.319
2026-08-20T18:08:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.701,136.881,0.573,7.167,410.894,2.28
2026-08-20T18:30:49.506102+00:00,ESP32_Node_3,LEAK,1.632,182.36,1.236,6.916,317.731,1.47
2026-08-20T19:10:49.506102+00:00,ESP32_Node_3,LEAK,2.024,174.437,2.083,7.09,315.191,2.548
2026-08-20T19:17:49.506102+00:00,ESP32_Node_2,EARLY_ANOMALY,2.53,112.805,0.911,7.313,268.265,2.197
2026-08-20T19:19:49.506102+00:00,ESP32_Node_1,NORMAL,2.566,96.928,0.674,7.195,341.386,2.181
2026-08-20T19:22:49.506102+00:00,ESP32_Node_3,NORMAL,2.857,124.199,0.584,7.213,315.941,1.395
2026-08-20T19:31:49.506102+00:00,ESP32_Node_3,NORMAL,2.554,97.339,0.549,7.191,337.192,1.753
2026-08-20T19:32:49.506102+00:00,ESP32_Node_2,NORMAL,2.449,113.26,0.547,7.149,304.639,2.061
2026-08-20T19:35:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.531,107.624,0.436,7.318,472.39,1.85
2026-08-20T19:52:49.506102+00:00,ESP32_Node_4,SENSOR_FAULT,5.5,105.766,0.523,7.121,308.936,1.628
2026-08-20T19:59:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.37,90,0.519,6.087,367.846,1.762
2026-08-20T20:29:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.762,124.685,0.539,6.194,584.899,3.911
2026-08-20T20:30:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.212,136.201,0.373,7.406,400,2.651
2026-08-20T20:38:49.506102+00:00,ESP32_Node_3,LEAK,1.796,154.591,1.773,7.038,331.323,2.42
2026-08-20T20:47:49.506102+00:00,ESP32_Node_1,LEAK,1.895,158.372,1.363,7.178,362.436,2.268
2026-08-20T20:53:49.506102+00:00,ESP32_Node_3,NORMAL,2.252,137.522,0.416,7.096,288.347,1.276
2026-08-20T21:01:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,2.359,117.265,1.55,7.143,311.672,1.68
2026-08-20T21:49:49.506102+00:00,ESP32_Node_3,NORMAL,2.327,109.525,0.563,6.996,319.641,1.808
2026-08-20T22:38:49.506102+00:00,ESP32_Node_3,LEAK,1.914,146.391,1.16,7.051,318.629,2.311
2026-08-20T22:40:49.506102+00:00,ESP32_Node_3,LEAK,2.15,192.214,1.428,7.094,332.553,2.624
2026-08-20T22:44:49.506102+00:00,ESP32_Node_2,LEAK,1.596,170.123,1.762,7.338,312.638,1.744
2026-08-20T23:12:49.506102+00:00,ESP32_Node_3,NORMAL,2.273,122.664,0.464,7.257,302.402,1.95
2026-08-20T23:17:49.506102+00:00,ESP32_Node_4,SENSOR_FAULT,2.453,127.438,0.02,7.167,281.157,1.897
2026-08-20T23:27:49.506102+00:00,ESP32_Node_4,NORMAL,2.602,127.381,0.587,7.225,314.344,1.638
2026-08-20T23:43:49.506102+00:00,ESP32_Node_2,NORMAL,2.725,147.501,0.761,7.19,302.799,1.202
2026-08-20T23:49:49.506102+00:00,ESP32_Node_4,EARLY_ANOMALY,1.8,114.718,0.792,7.15,373.949,1.141
2026-08-20T23:56:49.506102+00:00,ESP32_Node_2,NORMAL,2.413,103.653,0.628,7.264,314.011,1.602
2026-08-21T00:17:49.506102+00:00,ESP32_Node_4,LEAK,1.707,151.203,1.73,7.144,305.901,2.254
2026-08-21T00:40:49.506102+00:00,ESP32_Node_2,NORMAL,2.612,102.242,0.725,7.228,304.349,1.831
2026-08-21T00:46:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.676,121.624,0.486,8.411,344.886,2.887
2026-08-21T00:52:49.506102+00:00,ESP32_Node_3,NORMAL,2.685,117.613,0.612,7.212,334.111,1.924
2026-08-21T01:00:49.506102+00:00,ESP32_Node_4,NORMAL,2.553,144.027,0.607,7.225,293.172,1.558
2026-08-21T01:18:49.506102+00:00,ESP32_Node_4,NORMAL,2.693,130.252,0.658,7.145,307.584,1.812
2026-08-21T01:43:49.506102+00:00,ESP32_Node_4,NORMAL,2.559,150,0.611,7.305,337.066,1.989
2026-08-21T01:57:49.506102+00:00,ESP32_Node_3,LEAK,1.631,182.137,1.549,7.004,321.079,1.653
2026-08-21T02:17:49.506102+00:00,ESP32_Node_1,WATER_QUALITY,2.593,90,0.709,6.201,440.423,4.52
2026-08-21T02:35:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.323,109.771,0.67,6.596,637.011,5.098
2026-08-21T03:44:49.506102+00:00,ESP32_Node_3,NORMAL,2.735,117.691,0.277,7.154,270.748,1.624
2026-08-21T03:55:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.943,127.667,0.506,6.535,545.171,4.552
2026-08-21T04:29:49.506102+00:00,ESP32_Node_3,NORMAL,2.717,134.47,0.329,6.949,313.394,1.874
2026-08-21T04:36:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.35,130.776,0.631,6.02,296.332,3.019
2026-08-21T04:41:49.506102+00:00,ESP32_Node_4,SENSOR_FAULT,0.05,119.361,0.738,7.173,302.897,1.767
2026-08-21T04:43:49.506102+00:00,ESP32_Node_4,NORMAL,2.95,111.202,0.492,7.267,326.684,1.722
2026-08-21T04:48:49.506102+00:00,ESP32_Node_2,LEAK,1.79,188.892,1.793,7.151,294.627,1.662
2026-08-21T05:20:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.389,131.258,0.373,7.012,452.229,3.018
2026-08-21T05:30:49.506102+00:00,ESP32_Node_1,NORMAL,2.1,100.623,0.594,7.066,302.358,1.181
2026-08-21T05:43:49.506102+00:00,ESP32_Node_4,NORMAL,2.378,111.063,0.427,7.204,262.011,1.517
2026-08-21T06:37:49.506102+00:00,ESP32_Node_1,EARLY_ANOMALY,2.34,139.927,1.266,7.122,323.663,2.427
2026-08-21T06:40:49.506102+00:00,ESP32_Node_1,SENSOR_FAULT,2.857,114.206,0.585,3.2,307.179,1.693
2026-08-21T06:59:49.506102+00:00,ESP32_Node_3,NORMAL,2.505,124.036,0.672,7.112,310.728,1.538
2026-08-21T07:20:49.506102+00:00,ESP32_Node_2,LEAK,1.849,160.023,1.802,7.172,311.065,2.405
2026-08-21T07:28:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.283,131.789,0.529,8.306,300.148,2.227
2026-08-21T08:06:49.506102+00:00,ESP32_Node_3,LEAK,2.027,160.415,1.884,7.19,314.381,1.816
2026-08-21T08:54:49.506102+00:00,ESP32_Node_2,EARLY_ANOMALY,2.329,132.651,1.534,7.062,345.076,2.086
2026-08-21T09:29:49.506102+00:00,ESP32_Node_2,NORMAL,2.455,95.739,0.424,7.039,290.557,1.81
2026-08-21T09:32:49.506102+00:00,ESP32_Node_2,NORMAL,2.238,104.088,0.507,7.24,320.429,1.081
2026-08-21T09:41:49.506102+00:00,ESP32_Node_4,EARLY_ANOMALY,2.221,135.87,1.248,7.175,314.707,1.911
2026-08-21T10:26:49.506102+00:00,ESP32_Node_1,LEAK,1.787,139.662,1.712,7.134,333.4,1.481
2026-08-21T10:32:49.506102+00:00,ESP32_Node_4,NORMAL,2.554,104.299,0.658,7.207,312.821,1.507
2026-08-21T10:37:49.506102+00:00,ESP32_Node_3,NORMAL,2.497,128.7,0.622,7.18,315.454,1.244
2026-08-21T10:37:49.506102+00:00,ESP32_Node_3,NORMAL,2.392,112.069,0.411,7.143,286.956,1.547
2026-08-21T10:45:49.506102+00:00,ESP32_Node_4,NORMAL,2.534,122.413,0.305,7.211,346.117,1.259
2026-08-21T11:16:49.506102+00:00,ESP32_Node_1,LEAK,1.746,201.321,1.591,7.287,300.513,2.86
2026-08-21T11:58:49.506102+00:00,ESP32_Node_2,WATER_QUALITY,2.48,127.397,0.59,8.143,301.927,2.675
2026-08-21T12:09:49.506102+00:00,ESP32_Node_1,NORMAL,2.502,117.651,0.517,7.105,298.888,2.36
2026-08-21T12:33:49.506102+00:00,ESP32_Node_2,SENSOR_FAULT,2.574,0.0,0.518,7.043,265.821,1.85
2026-08-21T12:37:49.506102+00:00,ESP32_Node_2,EARLY_ANOMALY,2.565,125.991,0.876,7.082,346.792,2.704
2026-08-21T13:26:49.506102+00:00,ESP32_Node_2,SENSOR_FAULT,2.345,106.767,0.0,7.081,310.254,1.601
2026-08-21T13:30:49.506102+00:00,ESP32_Node_3,EARLY_ANOMALY,1.8,137.4,1.196,7.203,342.028,2.239
2026-08-21T13:44:49.506102+00:00,ESP32_Node_1,LEAK,2.044,153.361,1.429,7.116,303.369,1.712
2026-08-21T13:53:49.506102+00:00,ESP32_Node_3,NORMAL,2.657,101.845,0.518,7.136,305.531,1.805
2026-08-21T14:02:49.506102+00:00,ESP32_Node_1,LEAK,1.898,147.965,1.296,7.126,297.671,1.564
2026-08-21T14:22:49.506102+00:00,ESP32_Node_4,LEAK,1.546,131.733,1.154,7.045,340.788,1.77
2026-08-21T15:03:49.506102+00:00,ESP32_Node_1,NORMAL,2.726,130.116,0.79,7.267,297.774,1.861
2026-08-21T15:14:49.506102+00:00,ESP32_Node_2,SENSOR_FAULT,2.204,5.0,0.546,7.069,285.316,1.555
2026-08-21T16:27:49.506102+00:00,ESP32_Node_1,NORMAL,2.487,134.726,0.337,7.071,297.857,1.309
2026-08-21T17:54:49.506102+00:00,ESP32_Node_4,WATER_QUALITY,2.494,98.076,0.831,6.099,299.728,2.599
2026-08-21T18:11:49.506102+00:00,ESP32_Node_4,LEAK,2.061,198.274,1.689,7.06,312.689,2.055
2026-08-21T18:34:49.506102+00:00,ESP32_Node_3,LEAK,1.451,168.703,1.384,7.198,307.285,2.673
2026-08-21T18:45:49.506102+00:00,ESP32_Node_1,LEAK,1.745,176.25,1.641,6.966,340.087,1.382
2026-08-21T19:05:49.506102+00:00,ESP32_Node_4,NORMAL,2.751,127.59,0.614,7.169,292.717,1.585
2026-08-21T19:46:49.506102+00:00,ESP32_Node_2,SENSOR_FAULT,2.619,350.0,0.39,7.087,250,2.091
2026-08-21T19:59:49.506102+00:00,ESP32_Node_3,LEAK,1.888,171.495,1.497,7.069,314.326,1.803
2026-08-21T20:17:49.506102+00:00,ESP32_Node_1,LEAK,1.255,167.246,1.555,7.184,345.281,2.074
2026-08-21T20:31:49.506102+00:00,ESP32_Node_3,NORMAL,2.726,132.537,0.449,7.125,324.863,1.647
2026-08-21T21:03:49.506102+00:00,ESP32_Node_3,NORMAL,2.363,119.958,0.58,7.164,292.336,1.828
2026-08-21T21:34:49.506102+00:00,ESP32_Node_2,NORMAL,2.372,107.732,0.452,7.208,334.411,1.33
2026-08-21T21:53:49.506102+00:00,ESP32_Node_3,WATER_QUALITY,2.261,112.487,0.635,7.305,513.122,1.938
